Title,IMDb Link,category
The Secret Life of Bees,https://www.imdb.com/title/tt0416212/?ref_=sr_i_6339,6.1_10
Needful Things,https://www.imdb.com/title/tt0107665/?ref_=sr_i_6340,6.1_10
Remember,https://www.imdb.com/title/tt3704050/?ref_=sr_i_6341,6.1_10
Shetland,https://www.imdb.com/title/tt2396135/?ref_=sr_i_6342,6.1_10
Law & Order: Criminal Intent,https://www.imdb.com/title/tt0275140/?ref_=sr_i_6343,6.1_10
Hoop Dreams,https://www.imdb.com/title/tt0110057/?ref_=sr_i_6344,6.1_10
Dark Star,https://www.imdb.com/title/tt0069945/?ref_=sr_i_6345,6.1_10
The Nevers,https://www.imdb.com/title/tt8697870/?ref_=sr_i_6346,6.1_10
Calendar Girls,https://www.imdb.com/title/tt0337909/?ref_=sr_i_6348,6.1_10
Arjun Reddy,https://www.imdb.com/title/tt7294534/?ref_=sr_i_6349,6.1_10
"Play It Again, Sam",https://www.imdb.com/title/tt0069097/?ref_=sr_i_6350,6.1_10
Jodorowsky's Dune,https://www.imdb.com/title/tt1935156/?ref_=sr_i_6351,6.1_10
Tokyo Revengers,https://www.imdb.com/title/tt13196080/?ref_=sr_i_6352,6.1_10
Ned Kelly,https://www.imdb.com/title/tt0277941/?ref_=sr_i_6354,6.1_10
Atrangi Re,https://www.imdb.com/title/tt9766332/?ref_=sr_i_6355,6.1_10
Rescue Me,https://www.imdb.com/title/tt0381798/?ref_=sr_i_6356,6.1_10
The Way We Were,https://www.imdb.com/title/tt0070903/?ref_=sr_i_6357,6.1_10
Hellsing Ultimate,https://www.imdb.com/title/tt0495212/?ref_=sr_i_6358,6.1_10
Lady Macbeth,https://www.imdb.com/title/tt4291600/?ref_=sr_i_6359,6.1_10
The King and I,https://www.imdb.com/title/tt0049408/?ref_=sr_i_6360,6.1_10
Hollywood Ending,https://www.imdb.com/title/tt0278823/?ref_=sr_i_6361,6.1_10
Next Goal Wins,https://www.imdb.com/title/tt10767052/?ref_=sr_i_6362,6.1_10
Eega,https://www.imdb.com/title/tt2258337/?ref_=sr_i_6363,6.1_10
The Way He Looks,https://www.imdb.com/title/tt1702014/?ref_=sr_i_6364,6.1_10
Upgraded,https://www.imdb.com/title/tt21830902/?ref_=sr_i_6366,6.1_10
Swamp Thing,https://www.imdb.com/title/tt8362852/?ref_=sr_i_6367,6.1_10
The Man with Two Brains,https://www.imdb.com/title/tt0085894/?ref_=sr_i_6368,6.1_10
Heeramandi: The Diamond Bazaar,https://www.imdb.com/title/tt15204292/?ref_=sr_i_6369,6.1_10
"What's Up, Doc?",https://www.imdb.com/title/tt0069495/?ref_=sr_i_6370,6.1_10
Alice Doesn't Live Here Anymore,https://www.imdb.com/title/tt0071115/?ref_=sr_i_6371,6.1_10
Marty,https://www.imdb.com/title/tt0048356/?ref_=sr_i_6372,6.1_10
Dave Chappelle: Sticks & Stones,https://www.imdb.com/title/tt10810424/?ref_=sr_i_6373,6.1_10
Jim & Andy: The Great Beyond,https://www.imdb.com/title/tt7214762/?ref_=sr_i_6374,6.1_10
Berlin Syndrome,https://www.imdb.com/title/tt3335606/?ref_=sr_i_6375,6.1_10
Feud,https://www.imdb.com/title/tt1984119/?ref_=sr_i_6376,6.1_10
The Brave Little Toaster,https://www.imdb.com/title/tt0092695/?ref_=sr_i_6377,6.1_10
A Mighty Heart,https://www.imdb.com/title/tt0829459/?ref_=sr_i_6378,6.1_10
Sputnik,https://www.imdb.com/title/tt11905962/?ref_=sr_i_6379,6.1_10
The Serpent and the Rainbow,https://www.imdb.com/title/tt0096071/?ref_=sr_i_6380,6.1_10
Saturday Night,https://www.imdb.com/title/tt27657135/?ref_=sr_i_6382,6.1_10
River,https://www.imdb.com/title/tt4258440/?ref_=sr_i_6383,6.1_10
Little House on the Prairie,https://www.imdb.com/title/tt0071007/?ref_=sr_i_6385,6.1_10
Survivor,https://www.imdb.com/title/tt0239195/?ref_=sr_i_6388,6.1_10
Homecoming,https://www.imdb.com/title/tt7008682/?ref_=sr_i_6390,6.1_10
Descendants,https://www.imdb.com/title/tt3440298/?ref_=sr_i_6391,6.1_10
The Quiet Earth,https://www.imdb.com/title/tt0089869/?ref_=sr_i_6392,6.1_10
A Man Escaped,https://www.imdb.com/title/tt0049902/?ref_=sr_i_6393,6.1_10
Mr. Mercedes,https://www.imdb.com/title/tt4354880/?ref_=sr_i_6394,6.1_10
Walkabout,https://www.imdb.com/title/tt0067959/?ref_=sr_i_6395,6.1_10
Lockwood & Co.,https://www.imdb.com/title/tt13802576/?ref_=sr_i_6397,6.1_10
The Goldfinch,https://www.imdb.com/title/tt3864056/?ref_=sr_i_6398,6.1_10
Younger,https://www.imdb.com/title/tt3288518/?ref_=sr_i_6399,6.1_10
American Horror Stories,https://www.imdb.com/title/tt12306692/?ref_=sr_i_6400,6.1_10
Cunk on Earth,https://www.imdb.com/title/tt16867040/?ref_=sr_i_6401,6.1_10
The Lovebirds,https://www.imdb.com/title/tt8851668/?ref_=sr_i_6402,6.1_10
The Final Countdown,https://www.imdb.com/title/tt0080736/?ref_=sr_i_6403,6.1_10
Jackass,https://www.imdb.com/title/tt0264263/?ref_=sr_i_6404,6.1_10
Leaves of Grass,https://www.imdb.com/title/tt1151359/?ref_=sr_i_6405,6.1_10
Jean de Florette,https://www.imdb.com/title/tt0091288/?ref_=sr_i_6406,6.1_10
Chehre,https://www.imdb.com/title/tt10309902/?ref_=sr_i_6407,6.1_10
Through a Glass Darkly,https://www.imdb.com/title/tt0055499/?ref_=sr_i_6408,6.1_10
Tales from the Crypt,https://www.imdb.com/title/tt0096708/?ref_=sr_i_6409,6.1_10
The Boy and the Beast,https://www.imdb.com/title/tt4272866/?ref_=sr_i_6410,6.1_10
Scavengers Reign,https://www.imdb.com/title/tt21056886/?ref_=sr_i_6411,6.1_10
School Ties,https://www.imdb.com/title/tt0105327/?ref_=sr_i_6413,6.1_10
Down Periscope,https://www.imdb.com/title/tt0116130/?ref_=sr_i_6414,6.1_10
The Warlords,https://www.imdb.com/title/tt0913968/?ref_=sr_i_6415,6.1_10
Justice League Dark: Apokolips War,https://www.imdb.com/title/tt11079148/?ref_=sr_i_6416,6.1_10
Witches of East End,https://www.imdb.com/title/tt2288064/?ref_=sr_i_6418,6.1_10
Rectify,https://www.imdb.com/title/tt2183404/?ref_=sr_i_6419,6.1_10
The Little Death,https://www.imdb.com/title/tt2785032/?ref_=sr_i_6420,6.1_10
The Brothers Sun,https://www.imdb.com/title/tt17632862/?ref_=sr_i_6421,6.1_10
Seven Brides for Seven Brothers,https://www.imdb.com/title/tt0047472/?ref_=sr_i_6423,6.1_10
Human Traffic,https://www.imdb.com/title/tt0188674/?ref_=sr_i_6424,6.1_10
Demons,https://www.imdb.com/title/tt0089013/?ref_=sr_i_6426,6.1_10
Bad Trip,https://www.imdb.com/title/tt9684220/?ref_=sr_i_6427,6.1_10
Pulse,https://www.imdb.com/title/tt0286751/?ref_=sr_i_6428,6.1_10
Jolly LLB 2,https://www.imdb.com/title/tt5982852/?ref_=sr_i_6429,6.1_10
Daria,https://www.imdb.com/title/tt0118298/?ref_=sr_i_6430,6.1_10
The Dark Crystal: Age of Resistance,https://www.imdb.com/title/tt6905542/?ref_=sr_i_6431,6.1_10
Love Doesn't Understand Words,https://www.imdb.com/title/tt5768632/?ref_=sr_i_6432,6.1_10
1900,https://www.imdb.com/title/tt0074084/?ref_=sr_i_6433,6.1_10
Winter Light,https://www.imdb.com/title/tt0057358/?ref_=sr_i_6434,6.1_10
The Duellists,https://www.imdb.com/title/tt0075968/?ref_=sr_i_6435,6.1_10
Someone Like You,https://www.imdb.com/title/tt0244970/?ref_=sr_i_6436,6.1_10
Top Five,https://www.imdb.com/title/tt2784678/?ref_=sr_i_6437,6.1_10
Black and Blue,https://www.imdb.com/title/tt7390646/?ref_=sr_i_6438,6.1_10
Madam Secretary,https://www.imdb.com/title/tt3501074/?ref_=sr_i_6439,6.1_10
Black Lightning,https://www.imdb.com/title/tt6045840/?ref_=sr_i_6440,6.1_10
Undercover,https://www.imdb.com/title/tt1909015/?ref_=sr_i_6442,6.1_10
The Disappearance of Alice Creed,https://www.imdb.com/title/tt1379177/?ref_=sr_i_6443,6.1_10
Heartbreaker,https://www.imdb.com/title/tt1465487/?ref_=sr_i_6444,6.1_10
Star Trek: Lower Decks,https://www.imdb.com/title/tt9184820/?ref_=sr_i_6445,6.1_10
The Shootist,https://www.imdb.com/title/tt0075213/?ref_=sr_i_6448,6.1_10
Rose Red,https://www.imdb.com/title/tt0259153/?ref_=sr_i_6449,6.1_10
The Shadow,https://www.imdb.com/title/tt0111143/?ref_=sr_i_6451,6.1_10
War & Peace,https://www.imdb.com/title/tt3910804/?ref_=sr_i_6452,6.1_10
The Swan Princess,https://www.imdb.com/title/tt0111333/?ref_=sr_i_6453,6.1_10
10 Years,https://www.imdb.com/title/tt1715873/?ref_=sr_i_6454,6.1_10
"The Gangster, the Cop, the Devil",https://www.imdb.com/title/tt10208198/?ref_=sr_i_6455,6.1_10
Harper's Island,https://www.imdb.com/title/tt1232320/?ref_=sr_i_6456,6.1_10
Barefoot,https://www.imdb.com/title/tt2355495/?ref_=sr_i_6457,6.1_10
As If,https://www.imdb.com/title/tt13675832/?ref_=sr_i_6458,6.1_10
A Fantastic Woman,https://www.imdb.com/title/tt5639354/?ref_=sr_i_6459,6.1_10
Dom Hemingway,https://www.imdb.com/title/tt2402105/?ref_=sr_i_6460,6.1_10
Blinded by the Light,https://www.imdb.com/title/tt8266310/?ref_=sr_i_6461,6.1_10
My Dinner with Andre,https://www.imdb.com/title/tt0082783/?ref_=sr_i_6462,6.1_10
'Allo 'Allo!,https://www.imdb.com/title/tt0086659/?ref_=sr_i_6463,6.1_10
Prison Break: The Final Break,https://www.imdb.com/title/tt1131748/?ref_=sr_i_6464,6.1_10
Mr. Turner,https://www.imdb.com/title/tt2473794/?ref_=sr_i_6465,6.1_10
Band of Outsiders,https://www.imdb.com/title/tt0057869/?ref_=sr_i_6466,6.1_10
Apollo 11,https://www.imdb.com/title/tt8760684/?ref_=sr_i_6467,6.1_10
Roger & Me,https://www.imdb.com/title/tt0098213/?ref_=sr_i_6468,6.1_10
Local Hero,https://www.imdb.com/title/tt0085859/?ref_=sr_i_6469,6.1_10
Better Off Ted,https://www.imdb.com/title/tt1235547/?ref_=sr_i_6471,6.1_10
Dandadan,https://www.imdb.com/title/tt30217403/?ref_=sr_i_6472,6.1_10
Capturing the Friedmans,https://www.imdb.com/title/tt0342172/?ref_=sr_i_6473,6.1_10
The Thick of It,https://www.imdb.com/title/tt0459159/?ref_=sr_i_6474,6.1_10
Fly Away Home,https://www.imdb.com/title/tt0116329/?ref_=sr_i_6476,6.1_10
Lonesome Dove,https://www.imdb.com/title/tt0096639/?ref_=sr_i_6477,6.1_10
Death and the Maiden,https://www.imdb.com/title/tt0109579/?ref_=sr_i_6478,6.1_10
Sarfarosh,https://www.imdb.com/title/tt0200087/?ref_=sr_i_6479,6.1_10
Certified Copy,https://www.imdb.com/title/tt1020773/?ref_=sr_i_6481,6.1_10
The Rehearsal,https://www.imdb.com/title/tt10802170/?ref_=sr_i_6482,6.1_10
8 Simple Rules,https://www.imdb.com/title/tt0312081/?ref_=sr_i_6483,6.1_10
Agneepath,https://www.imdb.com/title/tt1849718/?ref_=sr_i_6484,6.1_10
Muppet Treasure Island,https://www.imdb.com/title/tt0117110/?ref_=sr_i_6485,6.1_10
Vera Drake,https://www.imdb.com/title/tt0383694/?ref_=sr_i_6486,6.1_10
Bulworth,https://www.imdb.com/title/tt0118798/?ref_=sr_i_6487,6.1_10
HouseSitter,https://www.imdb.com/title/tt0104452/?ref_=sr_i_6488,6.1_10
The Magnificent Ambersons,https://www.imdb.com/title/tt0035015/?ref_=sr_i_6490,6.1_10
How Green Was My Valley,https://www.imdb.com/title/tt0033729/?ref_=sr_i_6491,6.1_10
Archive,https://www.imdb.com/title/tt6882604/?ref_=sr_i_6492,6.1_10
A Love Song for Bobby Long,https://www.imdb.com/title/tt0369672/?ref_=sr_i_6493,6.1_10
Bhoot Police,https://www.imdb.com/title/tt10083640/?ref_=sr_i_6495,6.1_10
2 States,https://www.imdb.com/title/tt2372678/?ref_=sr_i_6496,6.1_10
Geri's Game,https://www.imdb.com/title/tt0131409/?ref_=sr_i_6497,6.1_10
The Warrior's Way,https://www.imdb.com/title/tt1032751/?ref_=sr_i_6499,6.1_10
Little White Lies,https://www.imdb.com/title/tt1440232/?ref_=sr_i_6500,6.1_10
Lois & Clark: The New Adventures of Superman,https://www.imdb.com/title/tt0106057/?ref_=sr_i_6501,6.1_10
Dead Snow 2: Red vs. Dead,https://www.imdb.com/title/tt2832470/?ref_=sr_i_6502,6.1_10
Crashing,https://www.imdb.com/title/tt5295524/?ref_=sr_i_6503,6.1_10
A Midsummer Night's Dream,https://www.imdb.com/title/tt0140379/?ref_=sr_i_6504,6.1_10
The Ref,https://www.imdb.com/title/tt0110955/?ref_=sr_i_6505,6.1_10
Lisa Frankenstein,https://www.imdb.com/title/tt21188080/?ref_=sr_i_6506,6.1_10
Won't You Be My Neighbor?,https://www.imdb.com/title/tt7681902/?ref_=sr_i_6507,6.1_10
The Angels' Share,https://www.imdb.com/title/tt1924394/?ref_=sr_i_6508,6.1_10
Nightbreed,https://www.imdb.com/title/tt0100260/?ref_=sr_i_6509,6.1_10
The Grim Adventures of Billy & Mandy,https://www.imdb.com/title/tt0292800/?ref_=sr_i_6510,6.1_10
Marshall,https://www.imdb.com/title/tt5301662/?ref_=sr_i_6511,6.1_10
Vis a vis,https://www.imdb.com/title/tt4524056/?ref_=sr_i_6512,6.1_10
Bhediya,https://www.imdb.com/title/tt14099334/?ref_=sr_i_6515,6.1_10
Aqua Teen Hunger Force,https://www.imdb.com/title/tt0297494/?ref_=sr_i_6517,6.1_10
Inside Look: The People v. O.J. Simpson - American Crime Story,https://www.imdb.com/title/tt6205862/?ref_=sr_i_6518,6.1_10
New World,https://www.imdb.com/title/tt2625030/?ref_=sr_i_6519,6.1_10
Deadwood: The Movie,https://www.imdb.com/title/tt4943998/?ref_=sr_i_6520,6.1_10
The Man Without a Past,https://www.imdb.com/title/tt0311519/?ref_=sr_i_6521,6.1_10
Benedetta,https://www.imdb.com/title/tt6823148/?ref_=sr_i_6522,6.1_10
Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/?ref_=sr_i_6523,6.1_10
Prizzi's Honor,https://www.imdb.com/title/tt0089841/?ref_=sr_i_6525,6.1_10
Broadway Danny Rose,https://www.imdb.com/title/tt0087003/?ref_=sr_i_6527,6.1_10
The Assistant,https://www.imdb.com/title/tt9000224/?ref_=sr_i_6528,6.1_10
Army of Shadows,https://www.imdb.com/title/tt0064040/?ref_=sr_i_6530,6.1_10
Chalet Girl,https://www.imdb.com/title/tt1487118/?ref_=sr_i_6531,6.1_10
Olive Kitteridge,https://www.imdb.com/title/tt3012698/?ref_=sr_i_6533,6.1_10
Delhi Crime,https://www.imdb.com/title/tt9398466/?ref_=sr_i_6534,6.1_10
A Guide to Recognizing Your Saints,https://www.imdb.com/title/tt0473488/?ref_=sr_i_6535,6.1_10
My Man Godfrey,https://www.imdb.com/title/tt0028010/?ref_=sr_i_6536,6.1_10
The Passenger,https://www.imdb.com/title/tt0073580/?ref_=sr_i_6537,6.1_10
Queenpins,https://www.imdb.com/title/tt9054192/?ref_=sr_i_6538,6.1_10
Being Human,https://www.imdb.com/title/tt1595680/?ref_=sr_i_6540,6.1_10
Department Q: The Absent One,https://www.imdb.com/title/tt3140100/?ref_=sr_i_6542,6.1_10
The Midnight Gospel,https://www.imdb.com/title/tt11639414/?ref_=sr_i_6543,6.1_10
The Long Good Friday,https://www.imdb.com/title/tt0081070/?ref_=sr_i_6544,6.1_10
Tetsuo: The Iron Man,https://www.imdb.com/title/tt0096251/?ref_=sr_i_6545,6.1_10
Night of the Creeps,https://www.imdb.com/title/tt0091630/?ref_=sr_i_6546,6.1_10
Quicksand,https://www.imdb.com/title/tt8686106/?ref_=sr_i_6547,6.1_10
Key and Peele,https://www.imdb.com/title/tt1981558/?ref_=sr_i_6548,6.1_10
Playtime,https://www.imdb.com/title/tt0062136/?ref_=sr_i_6549,6.1_10
Desperately Seeking Susan,https://www.imdb.com/title/tt0089017/?ref_=sr_i_6550,6.1_10
You're Not You,https://www.imdb.com/title/tt1198156/?ref_=sr_i_6553,6.1_10
Mayhem,https://www.imdb.com/title/tt4348012/?ref_=sr_i_6554,6.1_10
Repo! The Genetic Opera,https://www.imdb.com/title/tt0963194/?ref_=sr_i_6556,6.1_10
Only You,https://www.imdb.com/title/tt0110737/?ref_=sr_i_6558,6.1_10
Thappad,https://www.imdb.com/title/tt10964430/?ref_=sr_i_6559,6.1_10
Between Family,https://www.imdb.com/title/tt7642818/?ref_=sr_i_6560,6.1_10
Hidden,https://www.imdb.com/title/tt2131532/?ref_=sr_i_6561,6.1_10
Catch-22,https://www.imdb.com/title/tt0065528/?ref_=sr_i_6562,6.1_10
Gabbar Is Back,https://www.imdb.com/title/tt2424988/?ref_=sr_i_6563,6.1_10
The Walking Dead: Dead City,https://www.imdb.com/title/tt18546730/?ref_=sr_i_6565,6.1_10
Flawless,https://www.imdb.com/title/tt0780516/?ref_=sr_i_6566,6.1_10
The Birth of a Nation,https://www.imdb.com/title/tt0004972/?ref_=sr_i_6568,6.1_10
Lucky,https://www.imdb.com/title/tt5859238/?ref_=sr_i_6570,6.1_10
Cat People,https://www.imdb.com/title/tt0034587/?ref_=sr_i_6571,6.1_10
Assassin's Creed II,https://www.imdb.com/title/tt1201133/?ref_=sr_i_6573,6.1_10
Welcome,https://www.imdb.com/title/tt0488798/?ref_=sr_i_6575,6.1_10
A Prayer Before Dawn,https://www.imdb.com/title/tt4080956/?ref_=sr_i_6576,6.1_10
Tales from the Crypt: Demon Knight,https://www.imdb.com/title/tt0114608/?ref_=sr_i_6577,6.1_10
Colette,https://www.imdb.com/title/tt5437928/?ref_=sr_i_6578,6.1_10
I May Destroy You,https://www.imdb.com/title/tt11204260/?ref_=sr_i_6579,6.1_10
Call of Duty: Modern Warfare 2,https://www.imdb.com/title/tt1450746/?ref_=sr_i_6580,6.1_10
Monsoon Wedding,https://www.imdb.com/title/tt0265343/?ref_=sr_i_6581,6.1_10
Batman: Bad Blood,https://www.imdb.com/title/tt4870838/?ref_=sr_i_6582,6.1_10
Becky,https://www.imdb.com/title/tt10314450/?ref_=sr_i_6583,6.1_10
Bad Samaritan,https://www.imdb.com/title/tt3203528/?ref_=sr_i_6585,6.1_10
A Short Film About Love,https://www.imdb.com/title/tt0095467/?ref_=sr_i_6586,6.1_10
Fantastic Beasts and Where to Find Them: Before Harry Potter,https://www.imdb.com/title/tt7467820/?ref_=sr_i_6587,6.1_10
Little Britain,https://www.imdb.com/title/tt0358856/?ref_=sr_i_6589,6.1_10
I.Q.,https://www.imdb.com/title/tt0110099/?ref_=sr_i_6590,6.1_10
City by the Sea,https://www.imdb.com/title/tt0269095/?ref_=sr_i_6591,6.1_10
The Last Seduction,https://www.imdb.com/title/tt0110308/?ref_=sr_i_6592,6.1_10
Yeh Meri Family,https://www.imdb.com/title/tt8595766/?ref_=sr_i_6595,6.1_10
Take the Lead,https://www.imdb.com/title/tt0446046/?ref_=sr_i_6596,6.1_10
Cowspiracy: The Sustainability Secret,https://www.imdb.com/title/tt3302820/?ref_=sr_i_6597,6.1_10
Aavesham,https://www.imdb.com/title/tt26660021/?ref_=sr_i_6598,6.1_10
My Darling Clementine,https://www.imdb.com/title/tt0038762/?ref_=sr_i_6599,6.1_10
The Boys in the Boat,https://www.imdb.com/title/tt1856080/?ref_=sr_i_6600,6.1_10
Sorry We Missed You,https://www.imdb.com/title/tt8359816/?ref_=sr_i_6601,6.1_10
Viridiana,https://www.imdb.com/title/tt0055601/?ref_=sr_i_6602,6.1_10
The Silent Sea,https://www.imdb.com/title/tt11570202/?ref_=sr_i_6603,6.1_10
Khel Khel Mein,https://www.imdb.com/title/tt27056012/?ref_=sr_i_6604,6.1_10
The Muppet Show,https://www.imdb.com/title/tt0074028/?ref_=sr_i_6606,6.1_10
Waco,https://www.imdb.com/title/tt6040674/?ref_=sr_i_6607,6.1_10
Killer's Kiss,https://www.imdb.com/title/tt0048254/?ref_=sr_i_6609,6.1_10
Love & Friendship,https://www.imdb.com/title/tt3068194/?ref_=sr_i_6610,6.1_10
Mystery Science Theater 3000,https://www.imdb.com/title/tt0094517/?ref_=sr_i_6612,6.1_10
Stargate: Continuum,https://www.imdb.com/title/tt0929629/?ref_=sr_i_6613,6.1_10
Barney's Version,https://www.imdb.com/title/tt1423894/?ref_=sr_i_6614,6.1_10
Ugetsu,https://www.imdb.com/title/tt0046478/?ref_=sr_i_6615,6.1_10
The Ottoman Lieutenant,https://www.imdb.com/title/tt4943322/?ref_=sr_i_6617,6.1_10
Conspiracy,https://www.imdb.com/title/tt0266425/?ref_=sr_i_6618,6.1_10
Mississippi Grind,https://www.imdb.com/title/tt2349144/?ref_=sr_i_6620,6.1_10
The Thin Blue Line,https://www.imdb.com/title/tt0096257/?ref_=sr_i_6621,6.1_10
Dear White People,https://www.imdb.com/title/tt2235108/?ref_=sr_i_6622,6.1_10
Welcome to Marwen,https://www.imdb.com/title/tt3289724/?ref_=sr_i_6623,6.1_10
Days of Being Wild,https://www.imdb.com/title/tt0101258/?ref_=sr_i_6626,6.1_10
House of Lies,https://www.imdb.com/title/tt1797404/?ref_=sr_i_6628,6.1_10
Never Look Away,https://www.imdb.com/title/tt5311542/?ref_=sr_i_6629,6.1_10
Immortal Beloved,https://www.imdb.com/title/tt0110116/?ref_=sr_i_6630,6.1_10
The Event,https://www.imdb.com/title/tt1582459/?ref_=sr_i_6632,6.1_10
Frozen River,https://www.imdb.com/title/tt0978759/?ref_=sr_i_6633,6.1_10
Batman vs. Robin,https://www.imdb.com/title/tt4324274/?ref_=sr_i_6634,6.1_10
Eagle vs Shark,https://www.imdb.com/title/tt0494222/?ref_=sr_i_6635,6.1_10
The Lord of the Rings: The War of the Rohirrim,https://www.imdb.com/title/tt14824600/?ref_=sr_i_6636,6.1_10
Seeking True Love,https://www.imdb.com/title/tt6967980/?ref_=sr_i_6637,6.1_10
Badlapur,https://www.imdb.com/title/tt3678782/?ref_=sr_i_6638,6.1_10
The Tin Drum,https://www.imdb.com/title/tt0078875/?ref_=sr_i_6639,6.1_10
State of Grace,https://www.imdb.com/title/tt0100685/?ref_=sr_i_6640,6.1_10
Heaven,https://www.imdb.com/title/tt0246677/?ref_=sr_i_6641,6.1_10
Before Night Falls,https://www.imdb.com/title/tt0247196/?ref_=sr_i_6642,6.1_10
A Different Man,https://www.imdb.com/title/tt21097228/?ref_=sr_i_6644,6.1_10
Out for Justice,https://www.imdb.com/title/tt0102614/?ref_=sr_i_6646,6.1_10
Caprica,https://www.imdb.com/title/tt0799862/?ref_=sr_i_6647,6.1_10
Big Sky,https://www.imdb.com/title/tt11794642/?ref_=sr_i_6648,6.1_10
Millions,https://www.imdb.com/title/tt0366777/?ref_=sr_i_6649,6.1_10
I Stand Alone,https://www.imdb.com/title/tt0157016/?ref_=sr_i_6651,6.1_10
Anbe Sivam,https://www.imdb.com/title/tt0367495/?ref_=sr_i_6652,6.1_10
Pusher II,https://www.imdb.com/title/tt0396184/?ref_=sr_i_6653,6.1_10
Permanent Roommates,https://www.imdb.com/title/tt4156586/?ref_=sr_i_6654,6.1_10
Cyrano de Bergerac,https://www.imdb.com/title/tt0099334/?ref_=sr_i_6656,6.1_10
Animaniacs,https://www.imdb.com/title/tt0105941/?ref_=sr_i_6657,6.1_10
No,https://www.imdb.com/title/tt2059255/?ref_=sr_i_6658,6.1_10
Manjummel Boys,https://www.imdb.com/title/tt26458038/?ref_=sr_i_6659,6.1_10
The Miseducation of Cameron Post,https://www.imdb.com/title/tt6257174/?ref_=sr_i_6660,6.1_10
Obvious Child,https://www.imdb.com/title/tt2910274/?ref_=sr_i_6661,6.1_10
Green Card,https://www.imdb.com/title/tt0099699/?ref_=sr_i_6663,6.1_10
Amanda Knox,https://www.imdb.com/title/tt5952332/?ref_=sr_i_6664,6.1_10
Mansfield Park,https://www.imdb.com/title/tt0178737/?ref_=sr_i_6665,6.1_10
Chicken Run: Dawn of the Nugget,https://www.imdb.com/title/tt8337264/?ref_=sr_i_6666,6.1_10
The Postman Always Rings Twice,https://www.imdb.com/title/tt0082934/?ref_=sr_i_6667,6.1_10
Red Rock West,https://www.imdb.com/title/tt0105226/?ref_=sr_i_6668,6.1_10
The Spanish Prisoner,https://www.imdb.com/title/tt0120176/?ref_=sr_i_6669,6.1_10
Switched at Birth,https://www.imdb.com/title/tt1758772/?ref_=sr_i_6670,6.1_10
The Art of the Steal,https://www.imdb.com/title/tt2172985/?ref_=sr_i_6672,6.1_10
Sarpatta Parambarai,https://www.imdb.com/title/tt11580854/?ref_=sr_i_6673,6.1_10
Zoo,https://www.imdb.com/title/tt3250026/?ref_=sr_i_6674,6.1_10
Gavin & Stacey,https://www.imdb.com/title/tt0908454/?ref_=sr_i_6675,6.1_10
Afflicted,https://www.imdb.com/title/tt2309961/?ref_=sr_i_6677,6.1_10
Get on Up,https://www.imdb.com/title/tt2473602/?ref_=sr_i_6679,6.1_10
Beautiful Thing,https://www.imdb.com/title/tt0115640/?ref_=sr_i_6681,6.1_10
Lakshya,https://www.imdb.com/title/tt0323013/?ref_=sr_i_6682,6.1_10
A Better Tomorrow,https://www.imdb.com/title/tt0092263/?ref_=sr_i_6683,6.1_10
